customer_id,age,gender,subscription_type,watch_hours,last_login_days,region,device,monthly_fee,payment_method,number_of_profiles,avg_watch_time_per_day,favorite_genre,churned
b41e00a2-10d7-46ae-a151-2cc315df1c34,56,Other,Basic,4.78,51,Oceania,Desktop,8.99,Gift Card,1,0.09,Romance,1
921baddb-222c-49fe-94f2-cc54858a5de8,37,Male,Standard,3.72,31,Africa,Mobile,13.99,Debit Card,2,0.12,Romance,1
1c1ef7b5-72cc-4aa6-95d8-7b26897e9a21,60,Male,Standard,1.24,4,North America,Desktop,13.99,PayPal,2,0.25,Drama,0
676427ff-9d86-4bc4-98aa-4904e25ed3ed,47,Female,Premium,11.36,13,South America,Mobile,17.99,Gift Card,1,0.81,Horror,0
e257dba6-fb3d-41cf-99a2-0700e8f8a568,53,Female,Basic,40.81,17,Africa,Mobile,8.99,Gift Card,1,2.27,Comedy,0
1ef03e82-e34c-4c29-b256-b321b3a5ce99,62,Male,Premium,0.99,43,Asia,Mobile,17.99,Debit Card,5,0.02,Documentary,1
8e595ac0-28a0-4178-b0bb-04b452326a5b,32,Other,Basic,14.84,10,Europe,Desktop,8.99,Crypto,2,1.35,Sci-Fi,0
3e453410-a025-42af-b464-f536ad03a150,24,Female,Basic,3.11,11,Asia,Tablet,8.99,Credit Card,2,0.26,Sci-Fi,1
3c07805f-4275-40c9-ac26-921ea46824e8,42,Other,Standard,3.69,45,Africa,Tablet,13.99,Gift Card,2,0.08,Horror,1
d32f3fc2-f9df-45b7-bd91-4ed789bd17bb,32,Other,Standard,14.18,59,South America,Laptop,13.99,Debit Card,1,0.24,Comedy,1
7bf23b3d-ab59-48e0-a558-db5c48b1a206,64,Other,Standard,8.08,12,Europe,Mobile,13.99,PayPal,4,0.62,Romance,0
6c5c94d3-ceba-42ba-8361-235b50a755d9,66,Other,Basic,21.29,7,Africa,Tablet,8.99,Crypto,5,2.66,Romance,0
157af3fa-dccb-4aba-a47f-a1d91c5426fe,64,Female,Premium,18.21,21,Europe,Desktop,17.99,PayPal,4,0.83,Drama,0
cd4e8d09-810c-44a7-a053-37f8f77c0514,54,Other,Basic,8.52,10,Asia,TV,8.99,Credit Card,4,0.77,Action,0
a92e0986-aa29-4342-a381-38b070a25697,50,Other,Basic,18.87,28,Oceania,Mobile,8.99,Crypto,4,0.65,Action,0
a539900a-d75e-4437-865c-59d6ba1df7f5,56,Other,Basic,11.81,14,Asia,Laptop,8.99,PayPal,2,0.79,Drama,0
1c1c5145-fd13-4c0e-9a45-e18e9ebb6a07,36,Male,Standard,1.36,58,North America,Desktop,13.99,Credit Card,5,0.02,Documentary,1
4231d1df-7cdf-491d-b0ca-794940a56bfd,22,Female,Standard,19.19,29,Asia,TV,13.99,Debit Card,1,0.64,Sci-Fi,0
ac571168-447d-4a33-9a0e-9ecf66da13a2,41,Male,Standard,1.87,37,Europe,Desktop,13.99,Crypto,2,0.05,Sci-Fi,1
9a51ecb7-e23d-429f-b479-95a6d35fc07d,32,Female,Premium,1.8,32,South America,Mobile,17.99,PayPal,2,0.05,Romance,1
8571850d-e2cd-47a6-bc93-63f2d3f9cb30,29,Other,Standard,2.33,56,Asia,Desktop,13.99,Crypto,2,0.04,Sci-Fi,1
6c75691c-3ea5-49b5-92a9-894b2bd420be,24,Male,Basic,1.68,1,North America,Laptop,8.99,Credit Card,1,0.84,Sci-Fi,1
4ef6fb81-a622-445f-8f85-597ecf5567be,32,Male,Premium,30.07,24,South America,Mobile,17.99,Debit Card,3,1.2,Documentary,0
1663f5da-a60e-41d7-a9ae-5704f4c7a196,37,Male,Basic,11.52,38,Oceania,TV,8.99,PayPal,4,0.3,Action,1
8d1288c4-b29c-4cba-8c59-4bbf0db22487,50,Other,Premium,13.02,51,South America,Desktop,17.99,Crypto,2,0.25,Romance,1
38d2d2ab-e9ce-43d7-97bc-c6a2a3d37276,55,Male,Standard,43.73,28,North America,Laptop,13.99,PayPal,4,1.51,Horror,0
bf4af9cd-1b68-481c-96aa-d569dc62852d,29,Female,Basic,10.64,36,Europe,Tablet,8.99,PayPal,1,0.29,Action,1
ca15d77a-57d5-44c3-bcb3-a0c4d1abbbdd,21,Other,Basic,2.73,48,Asia,TV,8.99,PayPal,5,0.06,Drama,1
d13f6fc0-7d6e-4dce-9798-93a1c6162887,51,Other,Standard,1.14,55,Asia,Laptop,13.99,Crypto,1,0.02,Drama,1
6e13c94b-65dd-4b6b-b353-aa5382a88546,55,Female,Basic,24.21,35,Oceania,Laptop,8.99,PayPal,1,0.67,Drama,0
7bbe4107-001f-4bc9-a9b0-c449d046f78b,44,Male,Premium,1.83,25,Africa,TV,17.99,PayPal,5,0.07,Comedy,0
3396e8c6-d124-466a-976a-2282eb070659,51,Female,Premium,8.68,8,Africa,TV,17.99,PayPal,4,0.96,Documentary,0
6af7638e-274b-40ba-8035-97b8d5181611,26,Other,Premium,11.35,37,Oceania,Tablet,17.99,PayPal,2,0.3,Romance,1
d20c3cd3-e949-4026-a0af-1b9392f4d466,56,Female,Basic,0.8,18,North America,Desktop,8.99,PayPal,3,0.04,Romance,1
8c0c7d2b-cefb-48b1-a633-c1c84c36c057,20,Female,Basic,10.28,43,South America,Laptop,8.99,PayPal,2,0.23,Action,1
dd4567d9-cc06-4eed-bf3c-44042f1d4e6b,41,Other,Basic,12.04,32,Oceania,Desktop,8.99,Credit Card,1,0.36,Drama,1
ce3c7cbb-b993-4916-a81d-4e4ac032a5c9,65,Male,Basic,2.96,33,Africa,Mobile,8.99,PayPal,1,0.09,Sci-Fi,1
8db6b22f-a49a-49a2-a991-901b21d61905,65,Other,Basic,1.05,51,Africa,Mobile,8.99,Gift Card,2,0.02,Sci-Fi,1
8045a861-a968-4b58-89c6-dc15c6fd41e8,24,Female,Premium,2.48,19,North America,Mobile,17.99,Debit Card,2,0.12,Sci-Fi,1
b6c7f41f-f9fd-4915-a4b5-eb9eddfcca2f,69,Female,Basic,4.81,46,North America,Laptop,8.99,Debit Card,3,0.1,Action,1
f51adae7-ef23-404a-a35b-af069595bfc3,62,Female,Basic,79.18,18,Europe,TV,8.99,Credit Card,3,4.17,Documentary,0
17570efb-4ba0-4b9f-8841-56492358c59a,40,Female,Standard,12.53,30,North America,Mobile,13.99,Crypto,4,0.4,Documentary,0
1227b01e-1600-46ac-b14f-3991a895796a,56,Male,Basic,2.02,23,North America,TV,8.99,Credit Card,5,0.08,Documentary,1
3d12f279-fec1-42b9-8628-9191b773a7f4,49,Male,Standard,14.28,7,Africa,Desktop,13.99,Crypto,3,1.78,Sci-Fi,0
82861b0b-5c7d-4251-a211-75c0a5b2ee6c,24,Female,Premium,30.8,19,Europe,Mobile,17.99,Credit Card,5,1.54,Romance,0
b48455fa-fbdf-4a42-aa4e-cbf8da5d9ee1,20,Female,Basic,14.05,7,Africa,Mobile,8.99,Credit Card,3,1.76,Action,0
72c5f29b-8e0a-4b81-99c2-6db14fd602a6,21,Female,Premium,4.89,3,Oceania,Desktop,17.99,Debit Card,4,1.22,Sci-Fi,0
f8b2fc02-c42f-48c0-a07b-56e4d8eb9d85,64,Male,Basic,22.69,43,South America,Mobile,8.99,PayPal,2,0.52,Drama,0
9216acf7-bc86-44f9-95d5-2d5e96d459d4,61,Female,Premium,1.3,44,North America,Mobile,17.99,PayPal,5,0.03,Romance,1
66dec43e-1ffc-4923-9e95-3d865f5b8ef2,35,Female,Standard,20.45,10,Europe,Tablet,13.99,Credit Card,2,1.86,Sci-Fi,0
4c7d404a-ebd5-4881-9fb5-302ad47f2fb8,31,Male,Standard,1.77,34,Europe,TV,13.99,PayPal,3,0.05,Sci-Fi,1
080276bb-8ca9-4584-bd17-e42062a10a56,56,Male,Premium,3.93,27,Asia,TV,17.99,PayPal,4,0.14,Drama,0
7af0ed2d-08ed-400c-a8e7-b764ab1e1b78,68,Other,Premium,7.65,50,North America,Mobile,17.99,Credit Card,4,0.15,Drama,0
8bc108d0-ddb9-4aa9-8c28-081008f38cb6,50,Other,Basic,0.11,1,South America,Tablet,8.99,Gift Card,2,0.06,Sci-Fi,1
3cd1c05f-5575-4a10-ac1f-b67337a7acaf,19,Female,Premium,4.73,41,Asia,Tablet,17.99,Crypto,2,0.11,Drama,1
75609f51-5ee6-4cac-ad28-a3821e94554e,37,Female,Basic,4.69,25,Europe,Tablet,8.99,Gift Card,4,0.18,Romance,1
57212dcb-1d06-4d90-8679-277113d72959,35,Female,Basic,2.22,4,Africa,Desktop,8.99,PayPal,2,0.44,Comedy,1
b4c1296b-4b42-4988-8541-0e5e848c4488,53,Other,Standard,52.23,7,Oceania,Desktop,13.99,PayPal,3,6.53,Drama,0
01e7ba0e-23f7-4c43-91c2-97ccea703e51,23,Female,Standard,2.63,4,Oceania,Mobile,13.99,PayPal,3,0.53,Comedy,0
125db7ff-b7e9-44a4-b29c-80b0cd45ea2e,63,Male,Basic,27.89,30,Asia,Desktop,8.99,Debit Card,4,0.9,Romance,0
46bbc44d-525c-498c-bee4-71c73afbc13c,50,Other,Standard,9.9,10,North America,Desktop,13.99,Debit Card,2,0.9,Drama,0
b586e701-6744-4a21-a4c4-2a434139d2ed,47,Other,Standard,10.82,51,Europe,Mobile,13.99,Credit Card,2,0.21,Comedy,1
fd7293ff-a104-4081-b219-8a71ad708cb5,68,Male,Premium,2.34,44,Oceania,Laptop,17.99,Gift Card,5,0.05,Drama,1
ab11ccda-a915-4c76-851d-663a8e0d10df,54,Other,Basic,30.06,37,Oceania,TV,8.99,Gift Card,2,0.79,Action,0
84505d11-f057-48b5-a9ff-b18e99e81dcc,38,Other,Basic,8.81,17,Africa,Mobile,8.99,Debit Card,4,0.49,Romance,0
10d74e3d-d297-4008-9a90-bd424fd2423e,70,Female,Premium,7.13,29,Africa,Desktop,17.99,PayPal,5,0.24,Action,0
5f056e77-b597-4372-81ec-74cfa153e832,66,Female,Premium,19.19,40,Africa,Desktop,17.99,Credit Card,3,0.47,Documentary,1
461b021e-97a5-486b-921b-6642c9d3e82a,34,Male,Premium,0.33,7,Asia,Tablet,17.99,Gift Card,2,0.04,Horror,1
a59003ca-fc14-4078-9ed4-d9dbf9d91826,61,Male,Premium,19.19,27,South America,Mobile,17.99,PayPal,2,0.69,Horror,0
b96e7dcf-5d14-4745-bb48-28c661562440,69,Male,Standard,17.01,47,South America,Laptop,13.99,Crypto,2,0.35,Drama,1
8042c4ad-3a4a-4994-b81e-8ae09199076c,41,Male,Standard,28.13,42,Oceania,Mobile,13.99,Credit Card,2,0.65,Documentary,0
e724e4f3-9542-43f8-ab8f-e817d88999a3,58,Other,Basic,6.47,46,Africa,Tablet,8.99,Crypto,1,0.14,Horror,1
53c0345a-7d19-48bd-b659-70d4a6781dfb,61,Female,Standard,5.84,58,North America,Desktop,13.99,PayPal,5,0.1,Horror,0
9fd6430d-c973-4120-8dc5-d4f4bd8b2973,61,Male,Standard,2.19,48,Africa,Laptop,13.99,PayPal,3,0.04,Documentary,1
5db3f1f4-2a78-4905-a404-38b184a190d4,19,Other,Basic,4.42,0,Europe,Laptop,8.99,Credit Card,3,4.42,Drama,0
44e5ebf4-9957-4c99-addf-0966df3b2db4,58,Female,Basic,5.87,37,Europe,TV,8.99,PayPal,5,0.15,Sci-Fi,1
2975d560-cd13-47c5-8216-f8847177ed85,24,Other,Standard,5.4,7,Asia,Laptop,13.99,Gift Card,5,0.68,Sci-Fi,0
14f4e734-af4b-4566-9b26-a78985629df6,47,Male,Standard,26.18,8,North America,TV,13.99,Debit Card,1,2.91,Action,0
1d72e7f2-4e93-471d-8d46-772c2d538fdd,25,Male,Premium,44.46,33,Oceania,Tablet,17.99,PayPal,1,1.31,Drama,0
48a57226-1b00-4e56-b555-2cf66bc4b9a7,23,Male,Standard,4.46,24,Africa,Mobile,13.99,Gift Card,3,0.18,Documentary,1
cb2b7b7c-60aa-4222-a711-cb109e2aa2b8,64,Female,Basic,12.14,50,Europe,Desktop,8.99,PayPal,3,0.24,Horror,1
a5b6b29e-7a7e-4f62-9eea-b64ff3861d78,25,Other,Premium,2.9,29,North America,Tablet,17.99,Credit Card,2,0.1,Sci-Fi,1
bdfa953f-4810-434e-a574-205313689450,49,Female,Premium,14.39,48,Asia,Desktop,17.99,Gift Card,1,0.29,Action,1
42466881-a58b-4057-a0ea-615af204f9a6,38,Male,Basic,6.67,39,North America,Laptop,8.99,Gift Card,3,0.17,Drama,1
789522f8-c4a7-458c-8303-68262a0f458a,69,Female,Standard,9.14,48,South America,Laptop,13.99,Debit Card,5,0.19,Action,0
80304332-21c7-4123-9691-ec47680ef521,40,Female,Standard,22.52,8,Africa,Laptop,13.99,PayPal,5,2.5,Comedy,0
a902ec06-7bed-4c3d-b664-5e26fc183d7c,30,Male,Basic,1.5,41,Europe,Tablet,8.99,Crypto,1,0.04,Romance,1
0bdf101f-bfac-4ae9-82bb-a063653efd7b,41,Male,Basic,10.68,14,Europe,Laptop,8.99,Gift Card,5,0.71,Drama,0
47f99416-fe67-4680-89a7-d3fb3aad0529,60,Male,Basic,21.16,23,Europe,TV,8.99,Credit Card,5,0.88,Romance,0
5911a679-cdb3-4ccc-8ce8-491fb5a5f538,25,Female,Basic,18.4,55,Asia,TV,8.99,Debit Card,4,0.33,Drama,1
f8aa86e5-518a-4051-9727-74947064db92,68,Female,Basic,6.43,38,Asia,Desktop,8.99,Crypto,3,0.16,Comedy,1
17eb2d4c-2069-4247-9ced-33e6af1ccd4f,41,Female,Premium,1.35,59,Asia,Laptop,17.99,PayPal,1,0.02,Horror,1
78881b37-93a3-40e3-af3f-0ed648260308,65,Male,Premium,23.31,25,South America,Tablet,17.99,Debit Card,2,0.9,Action,0
b6a5e8ca-ccd7-4fca-a1d3-949bffc746cf,18,Other,Basic,2.13,20,Oceania,Laptop,8.99,Credit Card,1,0.1,Sci-Fi,1
07717e07-d7a1-4bee-8bf5-c51e19276964,24,Other,Basic,11.85,0,Asia,Mobile,8.99,Debit Card,3,11.85,Sci-Fi,0
7b0d81cd-c249-4d2d-9cdc-6ee9d85ed283,47,Female,Basic,3.84,2,Europe,Mobile,8.99,Credit Card,2,1.28,Action,0
42fb7dc0-56cd-426e-8c8e-19808925ea59,48,Female,Basic,0.29,33,North America,Tablet,8.99,Debit Card,1,0.01,Horror,1
246e7b39-0755-4a0a-9d9b-dfe34ab133cb,66,Female,Premium,13.36,15,Africa,Desktop,17.99,Gift Card,5,0.83,Sci-Fi,0
44a3736f-eb54-4b27-afb8-6f07d6c9c25b,47,Other,Basic,0.29,10,Africa,Mobile,8.99,Debit Card,4,0.03,Horror,1
8b811175-e9c7-4a47-9e23-1b92a6a498aa,58,Male,Premium,3.2,53,Africa,Desktop,17.99,Crypto,1,0.06,Sci-Fi,1
11ff4157-7112-460a-b2f0-b74ee12ee607,56,Female,Premium,17.25,52,Oceania,Laptop,17.99,PayPal,5,0.33,Sci-Fi,0
99d5bb9e-b3ce-4e56-a8d2-493bed4864e1,21,Other,Standard,0.06,13,Oceania,Desktop,13.99,PayPal,5,0.0,Drama,0
0c7a461a-e6f9-45c9-a1ba-b9745a6b3b17,57,Female,Basic,1.22,8,Oceania,TV,8.99,Credit Card,5,0.14,Horror,1
8a0a4ccf-0708-43c7-8b95-12cf9b4fb001,38,Female,Basic,5.61,12,South America,Desktop,8.99,Gift Card,2,0.43,Drama,1
56e385b7-755f-4c91-917e-0a5a60db358a,31,Other,Standard,18.09,34,Europe,TV,13.99,Gift Card,4,0.52,Action,0
36562aee-2f47-41c0-8455-e0ad53858c3c,55,Other,Basic,28.25,23,Africa,TV,8.99,Credit Card,1,1.18,Action,0
0a66cb6f-a8c4-44db-bce7-81a5c9e5e968,54,Female,Premium,1.42,59,South America,Laptop,17.99,Credit Card,5,0.02,Documentary,1
abb4775a-faff-43c3-8d78-641ec98033a8,36,Male,Premium,6.59,58,South America,Mobile,17.99,Gift Card,5,0.11,Sci-Fi,1
9fb45fe7-6937-4239-8548-115936dfce77,42,Male,Basic,20.9,42,Europe,Tablet,8.99,Credit Card,3,0.49,Drama,1
fe65b1ac-55dc-4d8e-a802-5867af17f8ea,56,Other,Basic,1.72,10,North America,Mobile,8.99,Debit Card,2,0.16,Horror,1
36cad62c-bef7-4f24-bc63-6a45179bbe5f,36,Other,Premium,11.87,5,North America,TV,17.99,Gift Card,4,1.98,Comedy,0
0f0a0838-f17e-4151-be3a-174c1df1d1c7,53,Other,Basic,23.5,20,South America,Mobile,8.99,Gift Card,4,1.12,Documentary,0
6e4d182d-a3ce-4477-bc55-af71b882893a,22,Female,Premium,5.64,29,Oceania,Desktop,17.99,Debit Card,1,0.19,Comedy,0
a20bd2c0-01c9-46f2-883e-addc3a0b0ab3,50,Male,Standard,1.96,60,Oceania,Laptop,13.99,Crypto,2,0.03,Horror,1
ae174d75-414d-4847-b752-44d73211df8e,48,Female,Premium,17.58,33,Europe,Laptop,17.99,Crypto,2,0.52,Sci-Fi,0
f44bb6f9-a8d9-4bac-95fc-6fd46ca8c65c,35,Male,Premium,11.07,12,Europe,Tablet,17.99,PayPal,3,0.85,Horror,0
c46cced1-d263-4237-ac16-4248956204f5,48,Male,Premium,2.98,6,South America,TV,17.99,Debit Card,2,0.43,Comedy,0
d38a661a-9fbe-4961-90d8-0e8100b13965,59,Other,Premium,28.38,52,Africa,Tablet,17.99,PayPal,4,0.54,Drama,0
aaf3513b-97c7-46fa-b889-0d78c2ca0be7,46,Other,Standard,13.38,3,South America,Laptop,13.99,Credit Card,2,3.35,Romance,0
72452f35-f1ef-4881-a0f6-df6de0351844,58,Female,Standard,9.52,51,Europe,Laptop,13.99,PayPal,1,0.18,Sci-Fi,1
32c89f45-a6e5-450a-991b-ca55e7d3bc65,37,Other,Basic,10.37,58,South America,Tablet,8.99,Credit Card,1,0.18,Horror,1
1c904da9-0232-449d-a20e-43a3c0e409b7,51,Male,Basic,6.65,2,North America,TV,8.99,PayPal,4,2.22,Horror,0
f3848a3d-1201-49b8-bb23-7cbc6a08368b,22,Other,Standard,25.13,1,Africa,Desktop,13.99,Gift Card,2,12.56,Romance,0
58bf1357-6164-4e5f-a325-69d1bbd93289,22,Other,Premium,0.76,52,South America,TV,17.99,Credit Card,1,0.01,Comedy,1
a2e3e19d-086e-4e27-9fcd-4677c429156f,20,Male,Basic,0.76,28,Asia,Laptop,8.99,PayPal,3,0.03,Drama,1
bd92a3f0-63ff-4e60-8ebd-7789d7318af9,70,Other,Standard,4.66,43,North America,TV,13.99,Debit Card,2,0.11,Horror,1
8071c1be-1197-49a1-aa75-5fb6a6b3087a,53,Other,Standard,43.02,43,South America,Tablet,13.99,Crypto,1,0.98,Action,0
3e46a9e8-ebcc-4569-b534-d1beeb525aa5,33,Other,Premium,25.28,32,Asia,Laptop,17.99,Debit Card,3,0.77,Sci-Fi,0
dbfb92e5-f251-4870-9cf1-89bd39cee9bc,44,Female,Premium,5.79,8,South America,TV,17.99,Gift Card,3,0.64,Documentary,0
d7ec3b35-329b-4ea1-b9d7-8e8da1ae05bc,37,Male,Standard,2.43,6,North America,Tablet,13.99,Crypto,5,0.35,Romance,0
0de1d06b-e229-4173-ae8f-a5e2602c629a,40,Male,Standard,8.17,4,North America,Laptop,13.99,Debit Card,1,1.63,Documentary,0
dbf86fb5-6f71-4453-95af-8dadc61159d6,21,Other,Basic,5.57,21,Oceania,TV,8.99,PayPal,3,0.25,Romance,0
aa838ade-266b-42a6-96eb-79d73ce1c63a,26,Female,Premium,13.59,51,Oceania,Mobile,17.99,Crypto,2,0.26,Drama,1
61ccaa63-d356-4c51-a436-db45268b829e,28,Other,Standard,8.87,39,Africa,Desktop,13.99,PayPal,1,0.22,Documentary,1
9adb0b11-3199-438c-9b3c-59dee22c6b27,59,Other,Premium,32.81,0,North America,Laptop,17.99,Debit Card,3,32.81,Sci-Fi,0
0bd8dee5-47a9-4349-9d55-e109f81d4394,62,Male,Standard,27.16,45,Europe,Desktop,13.99,Credit Card,2,0.59,Comedy,0
9e6a25d6-4014-4c58-a23f-6016815d6f31,62,Other,Basic,6.72,19,Oceania,Tablet,8.99,Debit Card,5,0.34,Romance,0
5dd447db-64ce-4b28-b902-9ca4fa896a61,33,Female,Basic,21.76,33,Asia,Laptop,8.99,Crypto,4,0.64,Action,0
f1cfed63-b6f3-4af8-b406-dc92beac76ce,35,Female,Standard,0.45,7,Oceania,Laptop,13.99,Debit Card,5,0.06,Documentary,0
f71aec52-ab1e-4dcf-a184-69646fe45f56,50,Other,Basic,1.11,44,North America,Laptop,8.99,PayPal,5,0.02,Romance,1
1ada8db6-b7b4-4bfc-ae3d-600e0fce87c6,42,Other,Premium,25.84,59,North America,Tablet,17.99,PayPal,3,0.43,Comedy,0
7b727762-d96e-4828-bd7d-0548f6311542,47,Female,Premium,14.8,43,Europe,TV,17.99,Credit Card,3,0.34,Romance,1
433c3f13-1127-42b6-bff7-8801b71cdaf6,36,Other,Basic,5.39,4,Asia,Tablet,8.99,Debit Card,2,1.08,Drama,0
22266a98-3d16-4f4e-b382-ffa5d3aed831,19,Female,Standard,8.62,57,Asia,Laptop,13.99,PayPal,3,0.15,Action,1
571a05dc-0525-4962-81b2-e2debf902229,30,Female,Basic,7.59,36,Oceania,Mobile,8.99,Credit Card,3,0.21,Horror,1
682fdf52-1ebf-4d53-a4b0-141a586bd183,39,Female,Basic,2.44,43,Africa,Tablet,8.99,Credit Card,5,0.06,Documentary,1
cdcea36d-e4be-42ff-8df1-f792147643fc,53,Other,Standard,3.68,55,Oceania,Tablet,13.99,PayPal,1,0.07,Documentary,1
c26d29b3-eac5-4ac4-82a5-116833c65582,38,Other,Premium,3.64,39,Africa,Desktop,17.99,Gift Card,5,0.09,Drama,1
11b11026-73bb-42af-8a0f-092fac0012ee,49,Male,Standard,10.66,38,Asia,TV,13.99,PayPal,3,0.27,Drama,1
5673e225-586b-4e99-8613-8aa01162aaf8,23,Other,Standard,5.52,9,Oceania,Mobile,13.99,Gift Card,4,0.55,Horror,0
68f57553-4bf4-455c-ad2e-ce88ba80449d,68,Female,Standard,81.07,42,North America,Laptop,13.99,Debit Card,1,1.89,Documentary,0
9086d806-dcb7-4c64-9714-765f6a0303c6,22,Female,Premium,0.97,13,Oceania,Laptop,17.99,PayPal,2,0.07,Action,1
75019d85-6f3c-4332-a407-7ff4f9a5da92,59,Other,Premium,7.26,30,Asia,Mobile,17.99,Gift Card,4,0.23,Drama,0
a5c9b131-7db9-49dc-bbf0-ab2cc975db2e,50,Male,Basic,34.91,55,South America,Tablet,8.99,PayPal,1,0.62,Drama,0
a897c8ea-28f4-4fc2-a050-9b41f2188f72,60,Other,Standard,12.7,35,Africa,Laptop,13.99,Credit Card,5,0.35,Drama,0
842e532f-eafa-43c3-91e1-043216a3a1b9,35,Female,Basic,20.74,51,Oceania,Mobile,8.99,Debit Card,5,0.4,Horror,0
ac2992f2-0f0b-410e-acc3-cd2df1cc164d,63,Other,Basic,36.14,53,Europe,Mobile,8.99,Credit Card,4,0.67,Drama,0
a69c4c3d-1d84-4a11-afbf-096c2d9d4746,59,Other,Basic,8.26,39,Africa,TV,8.99,PayPal,1,0.21,Comedy,1
b4a4ef53-4da5-4b3a-818d-7a2db7b6dc3c,39,Other,Premium,12.34,30,Africa,TV,17.99,Debit Card,5,0.4,Comedy,0
2f8c9d54-7c13-4902-bc95-dca665d28276,66,Male,Basic,27.65,12,Europe,Laptop,8.99,Debit Card,1,2.13,Sci-Fi,0
9d45d604-6975-4a0c-9de6-0c1fb839c3e3,62,Other,Basic,1.16,2,South America,TV,8.99,PayPal,2,0.39,Horror,1
0e9c2a39-12f4-4bf6-be86-deaccd099fec,25,Female,Basic,4.02,48,North America,Desktop,8.99,Credit Card,4,0.08,Sci-Fi,1
727e553f-d207-4563-9a00-8d82561e7817,38,Male,Basic,22.74,60,Asia,Desktop,8.99,Gift Card,3,0.37,Documentary,1
23f24aaf-241e-4d60-a09e-7b0ca98bc162,35,Other,Basic,0.57,56,South America,Mobile,8.99,PayPal,2,0.01,Comedy,1
7f00af18-e9a7-464e-a6b5-b9b10a54b27d,52,Female,Premium,2.69,54,South America,Mobile,17.99,Crypto,3,0.05,Sci-Fi,1
2682c90e-8e16-4cb6-88ae-1348cd5a62fb,37,Male,Basic,9.69,24,Asia,Mobile,8.99,Credit Card,4,0.39,Horror,0
3513193b-7a3b-4f79-8c6c-0fdeec771f7c,60,Other,Premium,8.4,53,Europe,TV,17.99,Credit Card,2,0.16,Documentary,1
39a2da01-6445-4ba4-8dd5-846b8fe23c43,62,Female,Premium,4.2,37,Africa,Laptop,17.99,Crypto,1,0.11,Comedy,1
aaddbc84-7ee8-4c0f-8e0c-16ca63dd7881,30,Female,Premium,6.24,29,Oceania,Tablet,17.99,Gift Card,3,0.21,Sci-Fi,0
12be3d4b-67ef-4665-a7bb-f889989afe1a,33,Female,Premium,11.3,7,North America,Tablet,17.99,Gift Card,1,1.41,Drama,0
d7cbf38b-95b2-46b7-8ac3-50f4b316878c,59,Female,Premium,26.54,33,Oceania,Laptop,17.99,Crypto,3,0.78,Sci-Fi,0
19ef59d2-6a1c-4507-8b4c-8d8fbd68db12,66,Female,Premium,1.37,36,North America,Desktop,17.99,PayPal,5,0.04,Action,1
61e49860-703a-4a67-82ad-5749094f5dc2,53,Female,Premium,2.89,22,South America,Mobile,17.99,PayPal,5,0.13,Documentary,0
07ca6c7a-e7fb-498f-91b1-621fc7effa83,27,Other,Basic,19.48,16,Oceania,Desktop,8.99,Debit Card,3,1.15,Romance,0
9eacdfae-16bb-4a84-8c31-dd5976efb95f,40,Female,Premium,6.11,28,North America,Desktop,17.99,Credit Card,1,0.21,Romance,0
93a74dd5-ab90-4ce9-a0b9-8eb45b50e030,64,Male,Standard,8.4,47,South America,TV,13.99,Crypto,4,0.18,Documentary,1
ca2c759f-eb04-494f-8fc1-cd125bf44244,42,Female,Premium,2.22,40,Europe,Laptop,17.99,Credit Card,1,0.05,Comedy,1
c5dc62ac-e177-461a-bc76-d7842de60ca8,66,Female,Standard,0.06,58,Europe,Mobile,13.99,PayPal,2,0.0,Documentary,1
df48d25d-a147-43c2-a6f4-7995ad062c66,63,Female,Standard,45.57,53,Europe,Desktop,13.99,Debit Card,4,0.84,Romance,0
d553a8df-d604-4a85-b7cc-c11980bd7ce2,69,Female,Basic,6.16,1,South America,Tablet,8.99,Crypto,1,3.08,Horror,0
2ad44ab8-c58d-4228-80f8-57d658a25d04,31,Other,Basic,5.4,4,Europe,Desktop,8.99,Credit Card,5,1.08,Romance,0
b9be612d-c7cc-411f-afac-093196f87239,22,Male,Premium,21.47,51,South America,TV,17.99,PayPal,3,0.41,Sci-Fi,0
0473d552-6b1f-403d-82f0-df9246e4da81,48,Male,Basic,7.52,48,Asia,Desktop,8.99,Debit Card,3,0.15,Romance,1
28994e1c-df97-40f1-9b04-20cb29462486,23,Other,Basic,15.3,49,Asia,Tablet,8.99,Gift Card,3,0.31,Romance,1
01758428-1a21-4640-8f6c-36c669b35b03,23,Male,Basic,7.33,20,Africa,TV,8.99,PayPal,1,0.35,Documentary,1
92f2af93-27fc-4030-95ce-aecc9b077942,54,Male,Standard,8.18,36,Oceania,Mobile,13.99,Credit Card,2,0.22,Documentary,1
3eed3d0c-0ee6-4e81-8651-dd2585e2228e,35,Other,Basic,9.58,13,North America,Mobile,8.99,Debit Card,1,0.68,Horror,0
a985f355-5ac2-4b10-a656-ab62e4e279f3,33,Male,Basic,43.55,4,South America,TV,8.99,Gift Card,1,8.71,Documentary,0
44e03489-87f8-4024-8ad0-24eb139168fe,27,Male,Basic,3.36,22,Asia,Mobile,8.99,PayPal,3,0.15,Romance,1
6d9e258d-3110-475f-ac1c-1eba0f56b7e8,19,Male,Basic,3.89,33,North America,Mobile,8.99,Credit Card,1,0.11,Romance,1
